start_date,end_date,self_perceived_masculinity,importance_of_being_seen_as_masculine,source_of_masculinity_father_figure,source_of_masculinity_mother_figure,source_of_masculinity_family_members,source_of_masculinity_pop_culture,source_of_masculinity_friends,source_of_masculinity_other,societal_pressure_on_men,lifestyle_ask_friend_professional_advice,lifestyle_ask_friend_personal_advice,lifestyle_show_affection_to_male_friends,lifestyle_crying,lifestyle_physical_fight,lifestyle_sexual_relations_with_women,lifestyle_sexual_relations_with_men,lifestyle_watch_sports,lifestyle_work_out,lifestyle_see_therapist,lifestyle_feel_lonely_or_isolated,daily_worry_height,daily_worry_weight,daily_worry_hair,daily_worry_physique,daily_worry_genitalia,daily_worry_clothing_style,daily_worry_sexual_performance,daily_worry_mental_health,daily_worry_physical_health,daily_worry_finances,daily_worry_provide_for_family,daily_worry_none,employment_status,advantage_of_being_a_man_more_money,advantage_of_being_a_man_taken_more_seriously,advantage_of_being_a_man_more_choice,advantage_of_being_a_man_more_promotion_opportunities,advantage_of_being_a_man_praised_more,advantage_of_being_a_man_more_manager_support,advantage_of_being_a_man_other,advantage_of_being_a_man_none,disadvantage_of_being_a_man_hiring_promoting_women,disadvantage_of_being_a_man_risk_accusation_harassment,disadvantage_of_being_a_man_risk_accusation_bias,disadvantage_of_being_a_man_other,disadvantage_of_being_a_man_none,response_to_harassment_confronted_accused,response_to_harassment_contacted_hr,response_to_harassment_contacted_manager,response_to_harassment_supported_victim,response_to_harassment_did_nothing,response_to_harassment_never_witnessed,response_to_harassment_other,reason_for_no_response,heard_about_metoo,behavior_changed_at_work_due_to_metoo,expected_to_make_first_move,how_often_pay_on_date,reason_for_paying_on_date_right_thing,reason_for_paying_on_date_earn_more,reason_for_paying_on_date_feel_good,reason_for_paying_on_date_societal_expectations,reason_for_paying_on_date_obligation_for_asking_out,reason_for_paying_on_date_test_response,reason_for_paying_on_date_other,gauge_interest_by_body_language,gauge_interest_by_verbal_consent,gauge_interest_by_physical_move,gauge_interest_situation_different,gauge_interest_unclear,gauge_interest_other,boundary_wondered_if_pushed_too_far,boundary_discussed_with_friends,boundary_contacted_past_partner,boundary_none_above,changed_behavior_in_relationships_due_to_metoo,marital_status,has_children_under_18,has_children_over_18,no_children,sexual_orientation,race,education_level,state,income_bracket,us_region,device_and_os_usage,race_classification,race_and_ethnicity_detailed,education_level_grouped,education_level_detailed,age_group,has_kids,sexual_orientation_label,response_weight,total_worries
5/11/18 2:51,5/11/18 2:56,Somewhat masculine,Somewhat important,0,0,0,0,0,1,Yes,"Never, but open to it",Rarely,Often,Sometimes,Rarely,Rarely,"Never, and not open to it",Rarely,Often,Rarely,Sometimes,0,0,0,0,0,0,0,0,0,0,0,1,Not employed-retired,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,No,Often,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,No,Never married,Not selected,Not selected,No children,Straight,White,Post graduate degree,Washington,"$75,000-$99,999",Pacific,Windows Desktop / Laptop,White,White,College or more,Post graduate degree,65 and up,No children,Straight,0.019744451,1
5/11/18 3:07,5/11/18 3:14,Very masculine,Somewhat important,1,1,1,0,1,0,No,Rarely,Rarely,Rarely,Rarely,Rarely,Often,"Never, and not open to it",Often,Sometimes,"Never, and not open to it",Rarely,0,1,0,0,0,0,0,0,1,0,0,0,"Employed, working full-time",0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,,A lot,No,Yes,Always,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,No,Married,Not selected,"Yes, one or more children 18 or older",Not selected,Straight,White,College graduate,South Dakota,"$100,000-$124,999",East North Central,Windows Desktop / Laptop,White,White,College or more,College or more,35 - 64,Has children,Straight,0.844578021,2
5/11/18 3:17,5/11/18 3:28,Somewhat masculine,Somewhat important,1,1,1,1,1,0,Yes,Rarely,Rarely,Sometimes,Rarely,"Never, but open to it",Rarely,"Never, and not open to it",Often,Rarely,"Never, but open to it",Sometimes,0,1,0,1,0,0,1,0,1,1,0,0,"Employed, working full-time",1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,,Some,No,No,Often,1,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,No,Widowed,Not selected,"Yes, one or more children 18 or older",Not selected,Straight,White,High school or G.E.D.,Minnesota,"$25,000-$49,999",West North Central,Windows Desktop / Laptop,White,White,High school or less,High school or less,35 - 64,Has children,Straight,2.193249238,5
5/11/18 3:38,5/11/18 3:49,Somewhat masculine,Not too important,1,0,1,0,1,0,No,Rarely,Rarely,Sometimes,Rarely,"Never, and not open to it",Rarely,"Never, but open to it","Never, and not open to it","Never, but open to it","Never, but open to it",Sometimes,0,1,0,0,0,0,1,0,1,1,1,0,"Employed, working part-time",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,,Some,No,No,Sometimes,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,No,Widowed,Not selected,"Yes, one or more children 18 or older",Not selected,Straight,White,Some college,Washington,"$75,000-$99,999",Pacific,Windows Desktop / Laptop,White,White,Some college,Some college,35 - 64,Has children,Straight,0.49093909,5
5/11/18 3:38,5/11/18 3:46,Very masculine,Not too important,1,1,0,0,0,1,No,Sometimes,Rarely,Rarely,Rarely,"Never, and not open to it",Sometimes,"Never, and not open to it",Often,Often,"Never, and not open to it",Rarely,0,1,0,0,0,0,0,0,1,0,0,0,Not employed-retired,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,Yes,Always,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,No,Married,Not selected,"Yes, one or more children 18 or older",Not selected,Straight,White,College graduate,Arizona,"$200,000+",Mountain,MacOS Desktop / Laptop,White,White,College or more,College or more,65 and up,Has children,Straight,0.408203209,2
5/11/18 3:41,5/11/18 3:47,Not very masculine,Not too important,1,0,0,0,0,0,Yes,Sometimes,Rarely,Sometimes,Sometimes,"Never, and not open to it","Never, and not open to it","Never, and not open to it",Often,Sometimes,Sometimes,Often,0,1,0,1,1,0,1,1,1,1,1,0,"Not employed, NOT looking for work",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,No,Never,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,No,Married,"Yes, one or more children under 18","Yes, one or more children 18 or older",Not selected,Straight,Asian,High school or G.E.D.,South Carolina,"$10,000-$24,999",South Atlantic,iOS Phone / Tablet,Non-white,Other,High school or less,High school or less,35 - 64,Has children,Straight,1.8146813,8
5/11/18 3:56,5/11/18 4:06,Somewhat masculine,Not too important,1,1,1,0,1,1,Yes,Often,Rarely,Sometimes,Often,Rarely,Rarely,Rarely,Rarely,Often,Sometimes,Sometimes,0,1,0,0,0,0,0,0,0,0,0,0,Not employed-retired,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,Yes,Rarely,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,No,Married,Not selected,"Yes, one or more children 18 or older",Not selected,Straight,White,College graduate,Washington,"$75,000-$99,999",Pacific,Other,White,White,College or more,College or more,65 and up,Has children,Straight,0.373985307,1
5/11/18 4:24,5/11/18 4:28,Not very masculine,Not too important,1,1,0,0,0,1,No,Sometimes,Sometimes,Rarely,Rarely,"Never, but open to it","Never, but open to it","Never, and not open to it",Rarely,"Never, but open to it",Often,Sometimes,0,0,0,0,0,0,0,1,1,1,0,0,"Not employed, looking for work",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,Yes,Always,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,No,Never married,Not selected,Not selected,No children,Straight,White,Post graduate degree,Washington,"$50,000-$74,999",Pacific,Windows Desktop / Laptop,White,White,College or more,Post graduate degree,35 - 64,No children,Straight,0.054032635,3
5/11/18 4:34,5/11/18 4:40,Somewhat masculine,Not too important,1,1,0,0,0,0,Yes,Sometimes,Sometimes,Sometimes,Rarely,"Never, and not open to it",Often,"Never, and not open to it",Rarely,No answer,"Never, but open to it",Rarely,0,0,0,0,0,0,0,0,1,1,0,0,"Employed, working part-time",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,,Only a little,No,Yes,Sometimes,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,No,Married,Not selected,"Yes, one or more children 18 or older",Not selected,Straight,White,College graduate,Idaho,"$75,000-$99,999",Mountain,Windows Desktop / Laptop,White,White,College or more,College or more,65 and up,Has children,Straight,0.309021099,2
5/11/18 4:40,5/11/18 4:50,Very masculine,Somewhat important,1,1,0,0,1,0,Yes,Sometimes,Sometimes,Sometimes,Sometimes,"Never, but open to it",Often,"Never, and not open to it",Often,Rarely,"Never, but open to it",Rarely,0,1,0,1,0,0,0,0,0,0,0,0,"Employed, working full-time",0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,,A lot,Yes,Yes,Always,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,No,Married,Not selected,Not selected,No children,Straight,White,Post graduate degree,Texas,"$175,000-$199,999",West South Central,Other,White,White,College or more,Post graduate degree,35 - 64,No children,Straight,0.09910235,2
5/11/18 5:04,5/11/18 5:13,Very masculine,Very important,1,0,0,0,0,1,Yes,Rarely,Sometimes,Rarely,Sometimes,"Never, but open to it","Never, and not open to it","Never, and not open to it",Often,Often,"Never, but open to it",Rarely,0,0,0,0,0,0,0,0,0,0,0,1,Not employed-retired,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,No,Always,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,No,Married,Not selected,"Yes, one or more children 18 or older",Not selected,Straight,White,Some college,Texas,"$75,000-$99,999",West South Central,iOS Phone / Tablet,White,White,Some college,Some college,65 and up,Has children,Straight,0.600430108,1
5/11/18 5:27,5/11/18 5:36,Somewhat masculine,Not at all important,1,1,0,0,0,0,No,Rarely,Rarely,"Never, but open to it","Never, but open to it","Never, but open to it",Sometimes,"Never, and not open to it",Sometimes,"Never, and not open to it","Never, and not open to it",Sometimes,0,0,0,0,0,0,1,0,0,0,0,0,"Employed, working part-time",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,,Only a little,No,Yes,Never,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,No,Married,Not selected,"Yes, one or more children 18 or older",Not selected,Straight,White,Associate's degree,Florida,"$50,000-$74,999",South Atlantic,Windows Desktop / Laptop,White,White,Some college,Some college,65 and up,Has children,Straight,0.635442753,1
5/11/18 5:30,5/11/18 5:38,Not very masculine,Not too important,1,1,1,0,1,0,No,Rarely,No answer,"Never, and not open to it",No answer,"Never, and not open to it",No answer,"Never, and not open to it","Never, but open to it","Never, and not open to it","Never, and not open to it","Never, and not open to it",0,0,0,0,0,0,0,0,0,0,0,1,Not employed-retired,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,Yes,Always,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,No,Married,"Yes, one or more children under 18",Not selected,Not selected,Straight,White,High school or G.E.D.,Oregon,"$25,000-$49,999",Pacific,Windows Desktop / Laptop,White,White,High school or less,High school or less,65 and up,Has children,Straight,1.701502298,1
5/11/18 6:05,5/11/18 6:11,Not very masculine,Not too important,0,1,0,0,0,0,Yes,Often,Often,Sometimes,Often,Rarely,Often,"Never, and not open to it",Sometimes,Sometimes,Often,Sometimes,1,1,1,0,1,0,1,1,1,0,1,0,"Employed, working full-time",1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,,A lot,Yes,Yes,Often,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,No,Married,"Yes, one or more children under 18",Not selected,Not selected,Straight,White,Post graduate degree,Michigan,"$50,000-$74,999",East North Central,Android Phone / Tablet,White,White,College or more,Post graduate degree,18 - 34,Has children,Straight,0.125880541,8
5/11/18 6:06,5/11/18 6:11,Very masculine,Somewhat important,1,0,0,0,0,0,No,Sometimes,Rarely,Often,Rarely,"Never, and not open to it",Sometimes,"Never, and not open to it",Often,Sometimes,No answer,"Never, but open to it",0,0,0,0,0,0,0,0,1,0,0,0,Not employed-retired,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,Yes,Always,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,No,Married,Not selected,"Yes, one or more children 18 or older",Not selected,Straight,White,College graduate,Oregon,"$75,000-$99,999",Pacific,Android Phone / Tablet,White,White,College or more,College or more,65 and up,Has children,Straight,0.442494849,1
5/11/18 6:11,5/11/18 6:26,Somewhat masculine,Somewhat important,1,1,0,0,1,1,Yes,Sometimes,Often,Sometimes,Sometimes,"Never, and not open to it",Rarely,"Never, and not open to it","Never, and not open to it","Never, and not open to it",Rarely,Often,0,1,0,1,0,1,1,1,1,1,1,0,"Not employed, looking for work",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,Yes,Always,0,0,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,No,Never married,Not selected,Not selected,No children,Straight,White,College graduate,Oregon,"$10,000-$24,999",Pacific,iOS Phone / Tablet,White,White,College or more,College or more,35 - 64,No children,Straight,0.470628361,8
5/11/18 6:34,5/11/18 6:41,Not very masculine,Somewhat important,1,0,1,1,0,0,Yes,Rarely,Sometimes,Rarely,Often,"Never, and not open to it",Often,"Never, and not open to it",Sometimes,Sometimes,Sometimes,Sometimes,0,1,0,1,0,0,1,1,0,1,1,0,"Employed, working full-time",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,A lot,Yes,Yes,Often,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,Yes,Never married,Not selected,Not selected,No children,Straight,Hispanic,Post graduate degree,Florida,"$50,000-$74,999",South Atlantic,Android Phone / Tablet,Non-white,Hispanic,College or more,Post graduate degree,18 - 34,No children,Straight,0.660588029,6
5/11/18 7:08,5/11/18 7:18,Somewhat masculine,Not too important,1,0,0,0,1,0,Yes,Sometimes,Sometimes,No answer,Often,"Never, and not open to it","Never, but open to it","Never, and not open to it",Rarely,Rarely,"Never, but open to it",Sometimes,0,1,0,0,0,0,0,0,0,0,0,0,"Employed, working part-time",1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,,Nothing at all,,Yes,Often,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,No,Divorced,Not selected,"Yes, one or more children 18 or older",Not selected,Straight,White,Post graduate degree,Washington,"$10,000-$24,999",Pacific,Windows Desktop / Laptop,White,White,College or more,Post graduate degree,65 and up,Has children,Straight,0.019744451,1
5/11/18 7:12,5/11/18 7:15,Very masculine,Somewhat important,1,1,1,0,1,0,No,Sometimes,Often,Often,Sometimes,"Never, but open to it","Never, and not open to it",Often,Rarely,Rarely,Sometimes,Often,0,0,0,0,0,0,0,1,1,1,0,0,"Not employed, NOT looking for work",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,No,Never,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,No,Never married,Not selected,Not selected,No children,Gay,White,Some college,Ohio,"$10,000-$24,999",East North Central,Windows Desktop / Laptop,White,White,Some college,Some college,35 - 64,No children,Gay/Bisexual,3.105916675,3
5/11/18 7:14,5/11/18 7:18,Somewhat masculine,Not at all important,0,0,0,1,1,0,No,Rarely,"Never, but open to it",Sometimes,"Never, and not open to it","Never, and not open to it",Often,"Never, and not open to it",Sometimes,Often,"Never, and not open to it",Rarely,0,0,0,0,0,0,0,0,0,1,0,0,Not employed-retired,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,Yes,Always,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,No,Married,Not selected,"Yes, one or more children 18 or older",Not selected,Straight,White,College graduate,Washington,"$75,000-$99,999",Pacific,Windows Desktop / Laptop,White,White,College or more,College or more,65 and up,Has children,Straight,0.373985307,1
5/11/18 7:27,5/11/18 7:30,Somewhat masculine,Not too important,0,0,0,1,0,0,Yes,"Never, but open to it",Rarely,"Never, and not open to it",Sometimes,Rarely,Sometimes,"Never, and not open to it",Sometimes,Often,"Never, but open to it",Sometimes,0,1,0,1,0,1,0,1,1,1,0,0,Not employed-retired,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,Yes,Often,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,No,Divorced,Not selected,"Yes, one or more children 18 or older",Not selected,Straight,White,High school or G.E.D.,Washington,"$50,000-$74,999",Mountain,Windows Desktop / Laptop,White,White,High school or less,High school or less,35 - 64,Has children,Straight,1.471602022,6
5/11/18 7:30,5/11/18 7:38,Somewhat masculine,Not too important,0,0,0,1,0,0,No,Sometimes,Sometimes,Rarely,Sometimes,"Never, and not open to it",Sometimes,"Never, and not open to it",Often,Rarely,Rarely,Sometimes,0,1,1,0,0,1,1,1,1,1,0,0,"Employed, working full-time",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,You didn?t want to get involved,Some,No,Yes,Often,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,No,Married,Not selected,"Yes, one or more children 18 or older",Not selected,Straight,White,College graduate,Massachusetts,"$100,000-$124,999",New England,iOS Phone / Tablet,White,White,College or more,College or more,35 - 64,Has children,Straight,0.68862606,7
5/11/18 7:35,5/11/18 7:41,Somewhat masculine,Not too important,0,0,0,0,0,1,No,"Never, but open to it",Rarely,"Never, but open to it",Rarely,"Never, and not open to it","Never, but open to it","Never, and not open to it",Rarely,Sometimes,Rarely,Rarely,0,1,0,1,0,0,0,0,0,0,0,0,"Not employed, NOT looking for work",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,No,Always,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,No,Never married,Not selected,Not selected,No children,Straight,White,Did not complete high school,Oregon,"$10,000-$24,999",Pacific,Android Phone / Tablet,White,White,High school or less,High school or less,35 - 64,No children,Straight,1.816118981,2
5/11/18 7:56,5/11/18 7:59,Very masculine,Not too important,1,0,0,0,0,0,No,"Never, but open to it",Rarely,Rarely,"Never, but open to it","Never, and not open to it",Sometimes,"Never, and not open to it",Sometimes,Rarely,"Never, but open to it","Never, but open to it",0,0,0,0,0,0,0,0,0,0,0,1,Not employed-retired,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,Yes,Always,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,No,Married,Not selected,"Yes, one or more children 18 or older",Not selected,Straight,White,Post graduate degree,Washington,Prefer not to answer,Pacific,Windows Desktop / Laptop,White,White,College or more,Post graduate degree,65 and up,Has children,Straight,0.019744451,1
5/11/18 8:06,5/11/18 8:18,Very masculine,Not too important,0,0,0,0,0,1,Yes,Sometimes,Rarely,Rarely,Rarely,Rarely,Often,"Never, and not open to it",Rarely,"Never, and not open to it","Never, and not open to it","Never, and not open to it",0,0,0,0,0,0,0,0,1,1,0,0,Not employed-retired,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,Yes,Sometimes,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,No,Divorced,Not selected,"Yes, one or more children 18 or older",Not selected,Straight,White,College graduate,Oregon,"$25,000-$49,999",Pacific,Android Phone / Tablet,White,White,College or more,College or more,65 and up,Has children,Straight,0.442494849,2
5/11/18 9:07,5/11/18 9:17,Somewhat masculine,Somewhat important,1,0,0,0,0,0,Yes,"Never, but open to it",Rarely,"Never, but open to it","Never, but open to it","Never, and not open to it",Often,"Never, and not open to it",Often,Often,"Never, but open to it",Rarely,0,0,0,0,0,0,0,0,1,1,0,0,"Employed, working part-time",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,,Some,No,No,Often,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,No,Married,Not selected,"Yes, one or more children 18 or older",Not selected,Straight,White,Some college,Oregon,"$25,000-$49,999",Pacific,Windows Desktop / Laptop,White,White,Some college,Some college,65 and up,Has children,Straight,0.547589263,2
5/11/18 9:12,5/11/18 9:16,Very masculine,Very important,0,0,0,0,1,0,No,"Never, and not open to it","Never, and not open to it","Never, and not open to it","Never, and not open to it","Never, and not open to it",Often,"Never, and not open to it","Never, and not open to it","Never, and not open to it","Never, and not open to it","Never, and not open to it",0,0,0,0,0,0,0,0,0,0,0,1,"Not employed, NOT looking for work",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,No,Always,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,No,Married,Not selected,Not selected,No children,Straight,White,High school or G.E.D.,Missouri,"$0-$9,999",West North Central,Android Phone / Tablet,White,White,High school or less,High school or less,35 - 64,No children,Straight,6.632057762,1
5/11/18 11:08,5/11/18 11:17,Very masculine,Very important,1,0,0,0,0,0,Yes,Sometimes,Sometimes,Sometimes,Sometimes,"Never, and not open to it","Never, and not open to it","Never, and not open to it",Sometimes,Often,Rarely,Rarely,0,0,0,0,0,0,0,0,0,1,0,0,Not employed-retired,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,No,Often,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Yes,Married,Not selected,"Yes, one or more children 18 or older",Not selected,Straight,White,College graduate,Washington,"$50,000-$74,999",Pacific,Windows Desktop / Laptop,White,White,College or more,College or more,65 and up,Has children,Straight,0.373985307,1
5/12/18 12:03,5/12/18 12:09,Very masculine,Not at all important,1,1,0,0,0,0,Yes,Sometimes,"Never, and not open to it","Never, and not open to it",Rarely,"Never, and not open to it","Never, and not open to it","Never, and not open to it",Often,"Never, and not open to it","Never, and not open to it",Sometimes,0,0,0,0,0,0,0,0,0,0,0,1,Not employed-retired,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,No,Never,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,No,Married,Not selected,"Yes, one or more children 18 or older",Not selected,Straight,White,Post graduate degree,Washington,"$125,000-$149,999",Pacific,Windows Desktop / Laptop,White,White,College or more,Post graduate degree,65 and up,Has children,Straight,0.019744451,1
5/12/18 2:17,5/12/18 2:22,Not very masculine,Somewhat important,0,0,0,0,0,1,Yes,Rarely,"Never, but open to it","Never, but open to it","Never, but open to it","Never, and not open to it",Often,"Never, and not open to it",Often,Sometimes,"Never, but open to it",Sometimes,0,0,1,0,0,0,0,0,0,0,0,0,"Not employed, looking for work",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,Yes,Often,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,No,Never married,Not selected,Not selected,No children,Straight,White,High school or G.E.D.,California,"$10,000-$24,999",Pacific,Android Phone / Tablet,White,White,High school or less,High school or less,18 - 34,No children,Straight,6.74145507,1
5/12/18 4:06,5/12/18 4:10,Not very masculine,Somewhat important,1,1,1,1,1,0,Yes,Rarely,Rarely,Sometimes,No answer,"Never, and not open to it",Sometimes,"Never, and not open to it",Often,Often,Often,Often,0,1,0,0,0,0,1,0,0,1,1,0,"Employed, working full-time",0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,,A lot,Yes,Yes,Often,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,No,Married,"Yes, one or more children under 18",Not selected,Not selected,Straight,White,Post graduate degree,Georgia,"$25,000-$49,999",South Atlantic,Windows Desktop / Laptop,White,White,College or more,Post graduate degree,35 - 64,Has children,Straight,0.076420106,4
5/12/18 5:43,5/12/18 6:02,Very masculine,Somewhat important,1,1,0,1,0,0,Yes,Rarely,Sometimes,Rarely,Sometimes,"Never, but open to it",Sometimes,"Never, and not open to it",Often,Sometimes,Rarely,Sometimes,0,1,0,1,0,1,1,0,0,0,0,0,"Employed, working part-time",0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,,Some,Yes,Yes,Always,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,No,Married,Not selected,"Yes, one or more children 18 or older",Not selected,Straight,White,College graduate,Washington,"$125,000-$149,999",Pacific,iOS Phone / Tablet,White,White,College or more,College or more,65 and up,Has children,Straight,0.373985307,4
5/12/18 7:02,5/12/18 7:08,Somewhat masculine,Not too important,1,0,1,0,0,1,No,Sometimes,Sometimes,Rarely,Rarely,Rarely,"Never, but open to it",Rarely,Rarely,Rarely,"Never, and not open to it",Sometimes,0,1,0,0,0,0,0,0,0,1,0,0,"Employed, working full-time",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,,Some,No,No,Often,1,1,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,No,Never married,Not selected,Not selected,No children,Gay,White,Associate's degree,Texas,"$75,000-$99,999",West South Central,Windows Desktop / Laptop,White,White,Some college,Some college,35 - 64,No children,Gay/Bisexual,0.639412438,2
5/12/18 7:10,5/12/18 7:18,Very masculine,Very important,1,1,0,0,0,0,No,Sometimes,Sometimes,Rarely,Sometimes,"Never, and not open to it",Sometimes,"Never, and not open to it",Often,Rarely,"Never, but open to it",Rarely,0,0,0,0,0,0,0,0,0,1,1,0,"Employed, working full-time",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,,A lot,Yes,No,Always,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,No,Married,Not selected,"Yes, one or more children 18 or older",Not selected,Straight,White,Post graduate degree,Idaho,"$75,000-$99,999",Pacific,iOS Phone / Tablet,White,White,College or more,Post graduate degree,35 - 64,Has children,Straight,0.019744451,2
